user_id,first_name,last_name,email,password,log_id,log_date,daily_calories,daily_proteins,daily_carbs,daily_fats,meal_id,meal_name,meal_time,meal_calories,meal_proteins,meal_carbs,meal_fats,item_id,nutritionix_food_id,food_name,item_calories,item_proteins,item_carbs,item_fats
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,25,2024-11-15,1649.44,186.30,244.44,85.09,259,Dinner,23:57:05,588.07,18.18,39.08,9.58,2594,22792,Apple,274.56,17.82,25.49,9.89
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,25,2024-11-15,1649.44,186.30,244.44,85.09,259,Dinner,23:57:05,588.07,18.18,39.08,9.58,2595,97663,Salmon,73.11,14.61,12.65,8.19
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,25,2024-11-15,1649.44,186.30,244.44,85.09,259,Dinner,23:57:05,588.07,18.18,39.08,9.58,2596,41880,Spinach,75.75,10.20,25.58,2.79
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,25,2024-11-15,1649.44,186.30,244.44,85.09,259,Dinner,23:57:05,588.07,18.18,39.08,9.58,2597,92316,Oatmeal,104.32,3.34,25.97,5.96
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,25,2024-11-15,1649.44,186.30,244.44,85.09,259,Dinner,23:57:05,588.07,18.18,39.08,9.58,2598,55667,Pasta,285.65,18.51,15.14,9.69
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,25,2024-11-15,1649.44,186.30,244.44,85.09,259,Dinner,23:57:05,588.07,18.18,39.08,9.58,2599,99346,Spinach,220.01,19.22,26.53,4.21
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2600,62192,Cottage Cheese,211.95,9.16,24.50,1.53
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2601,50133,Quinoa,232.17,15.71,22.89,11.08
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2602,17246,Greek Yogurt,220.33,7.00,29.25,3.58
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2603,31355,Eggs,201.86,5.78,12.13,11.47
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2604,69424,Pasta,207.86,12.47,25.88,7.95
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2605,25930,Pasta,284.92,17.23,23.84,2.16
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2606,31181,Rice,174.28,17.29,28.70,6.30
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2607,79597,Oatmeal,56.77,5.51,15.08,4.32
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2608,95067,Salmon,208.40,4.78,15.57,7.85
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,260,Lunch,12:40:41,395.00,32.50,48.27,6.54,2609,85550,Oatmeal,297.72,9.95,8.21,13.79
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2610,60070,Oatmeal,142.10,9.03,21.59,7.33
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2611,41439,Bread,199.46,16.26,12.48,9.72
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2612,56355,Almonds,294.35,13.30,25.66,11.59
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2613,66293,Apple,173.86,12.79,21.00,13.99
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2614,46657,Avocado,223.40,3.70,10.23,9.87
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2615,36637,Almonds,214.16,7.51,10.13,9.80
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2616,47309,Bread,194.63,15.08,13.27,12.66
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2617,33612,Broccoli,275.53,8.96,26.58,7.25
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2618,95077,Avocado,234.74,5.80,9.68,4.24
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,261,Snack,01:56:38,505.42,27.33,36.24,11.05,2619,13518,Oatmeal,157.67,9.04,29.90,14.52
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2620,65970,Chicken Breast,113.51,15.74,14.80,1.00
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2621,98911,Bread,279.46,4.26,25.19,11.88
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2622,32591,Tuna,105.55,16.36,18.90,9.66
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2623,45655,Chicken Breast,233.78,18.53,28.41,9.62
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2624,33205,Banana,65.67,7.56,21.05,8.10
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2625,17396,Tuna,231.48,18.61,9.37,7.91
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2626,56275,Black Beans,172.72,5.65,17.16,1.40
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2627,27470,Oatmeal,82.77,7.29,27.68,12.89
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2628,65602,Bread,93.79,2.56,16.04,12.76
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,262,Dinner,20:07:41,548.13,27.76,29.04,15.94,2629,40838,Chicken Breast,90.39,3.18,16.18,1.13
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2630,50874,Cottage Cheese,179.73,7.82,22.13,12.36
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2631,31003,Black Beans,190.25,5.07,21.10,13.45
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2632,21475,Pasta,153.44,11.54,14.84,5.16
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2633,97583,Banana,172.89,16.39,18.15,14.46
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2634,32428,Turkey,108.77,19.34,28.83,7.03
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2635,74075,Chicken Breast,198.07,14.72,25.88,13.99
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2636,32871,Banana,169.61,14.17,28.72,2.90
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2637,63665,Cottage Cheese,171.80,16.99,26.06,11.89
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2638,54903,Greek Yogurt,95.87,7.63,9.23,6.95
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,263,Dinner,07:12:30,561.78,11.32,29.14,6.17,2639,18290,Tuna,236.78,9.88,15.79,14.15
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2640,53219,Turkey,197.74,19.48,25.27,2.07
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2641,42517,Bread,188.74,4.92,21.05,8.81
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2642,42774,Sweet Potato,293.26,9.63,18.43,9.68
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2643,58940,Bread,175.10,16.70,5.81,9.30
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2644,88979,Broccoli,297.96,6.08,14.92,9.15
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2645,16122,Almonds,159.95,15.52,6.55,11.10
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2646,62491,Quinoa,122.00,6.39,23.63,5.77
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2647,61615,Chicken Breast,256.95,10.80,27.24,2.04
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2648,88789,Bread,231.47,19.93,27.84,6.18
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,264,Lunch,09:17:48,215.61,39.06,45.78,19.26,2649,90520,Avocado,138.88,9.58,28.71,6.03
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2650,70826,Banana,93.21,2.56,26.72,3.00
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2651,90858,Quinoa,115.96,15.70,15.09,9.72
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2652,55171,Avocado,54.24,4.60,22.34,9.14
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2653,40286,Cottage Cheese,144.71,9.72,25.33,2.55
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2654,43004,Sweet Potato,111.95,16.34,21.97,4.92
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2655,68216,Oatmeal,138.28,16.48,11.94,5.50
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2656,51879,Cottage Cheese,228.21,12.64,20.91,12.07
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2657,85830,Cottage Cheese,185.06,10.69,25.67,4.39
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2658,54889,Tuna,166.06,18.84,22.69,13.42
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,265,Breakfast,18:22:53,486.22,28.71,24.95,18.55,2659,65449,Apple,268.66,14.60,10.79,8.22
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2660,10822,Bread,294.87,13.83,10.24,6.23
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2661,66024,Salmon,156.78,4.37,10.62,13.00
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2662,79829,Banana,192.40,12.29,12.46,6.69
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2663,96297,Almonds,169.97,6.68,8.48,12.76
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2664,64349,Oatmeal,250.02,17.08,6.82,10.41
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2665,51053,Greek Yogurt,228.09,12.96,13.39,8.00
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2666,10373,Bread,180.46,16.95,28.32,2.54
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2667,38912,Black Beans,117.12,12.97,11.15,8.64
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2668,35713,Spinach,77.52,9.68,22.38,7.15
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,266,Lunch,00:01:01,466.06,25.31,32.57,24.05,2669,83724,Rice,105.13,8.76,18.16,8.36
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2670,68914,Oatmeal,167.57,9.58,6.27,10.14
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2671,75428,Spinach,71.73,14.08,29.51,12.31
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2672,71717,Greek Yogurt,252.48,10.25,15.43,1.25
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2673,83740,Sweet Potato,283.10,3.18,13.88,4.65
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2674,37910,Tuna,252.51,11.35,13.48,14.90
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2675,87213,Sweet Potato,209.66,19.19,24.43,7.36
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2676,95306,Cottage Cheese,143.35,6.39,25.68,5.67
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2677,72064,Tuna,147.72,16.62,9.12,5.77
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2678,32180,Salmon,285.53,13.51,25.36,1.65
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,267,Breakfast,12:23:26,473.38,17.16,34.62,18.49,2679,57540,Eggs,133.69,5.82,29.82,1.83
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2680,20719,Eggs,171.78,15.12,13.91,9.67
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2681,33377,Greek Yogurt,194.40,17.84,19.60,2.10
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2682,82115,Bread,259.32,11.75,15.88,6.22
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2683,46699,Apple,87.68,15.95,11.98,2.29
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2684,87184,Chicken Breast,112.55,15.48,17.45,9.89
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2685,45525,Spinach,178.13,11.66,11.66,2.48
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2686,41933,Pasta,145.26,8.50,22.55,13.40
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2687,82910,Black Beans,198.67,16.05,20.43,6.16
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2688,52133,Chicken Breast,270.51,13.65,15.09,4.50
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,268,Breakfast,15:14:18,796.19,24.84,28.06,15.89,2689,26739,Banana,167.51,15.80,19.16,13.73
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2690,15011,Black Beans,102.40,8.57,23.19,4.15
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2691,77365,Avocado,212.31,6.29,24.28,9.22
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2692,47023,Banana,101.02,10.13,29.90,8.93
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2693,69290,Spinach,266.62,17.16,23.65,10.88
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2694,70960,Rice,286.17,4.45,6.55,14.74
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2695,39819,Rice,240.01,5.64,11.95,13.61
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2696,58319,Chicken Breast,179.35,12.77,12.00,9.06
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2697,33926,Cottage Cheese,85.76,9.09,20.25,11.04
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2698,95720,Banana,89.45,15.75,10.85,3.72
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,26,2024-11-14,2030.23,71.65,294.22,78.66,269,Snack,11:44:38,335.75,14.01,55.84,24.18,2699,39674,Banana,230.16,6.13,6.62,13.75
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2700,70147,Oatmeal,161.44,6.36,22.92,14.75
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2701,13545,Bread,70.51,15.88,9.40,11.88
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2702,33446,Black Beans,126.43,11.48,24.81,10.09
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2703,55202,Banana,241.76,9.12,22.97,4.34
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2704,77319,Chicken Breast,62.49,17.96,15.32,2.68
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2705,82134,Bread,216.05,16.51,20.76,10.12
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2706,95687,Banana,106.21,2.28,10.95,1.76
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2707,28381,Greek Yogurt,174.64,18.22,29.48,4.35
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2708,28240,Salmon,181.18,4.74,27.61,13.80
3,Joseph,Newton,cynthiaspence@example.org,G$e0Uo5i37w9,27,2024-11-13,2780.78,159.22,220.06,92.74,270,Lunch,07:47:56,453.51,17.95,41.19,6.12,2709,31128,Cottage Cheese,248.93,10.78,10.89,8.84
